method,step,t,y,step_size,difference,tolerance
RungeKutta4,104,10.4,6.67638E-13,0.1,0,0.01
RungeKutta4,105,10.5,4.25810E-13,0.1,0,0.01
RungeKutta4,106,10.6,2.71575E-13,0.1,0,0.01
RungeKutta4,107,10.7,1.73207E-13,0.1,0,0.01
RungeKutta4,108,10.8,1.10469E-13,0.1,0,0.01
RungeKutta4,109,10.9,7.04557E-14,0.1,0,0.01
RungeKutta4,110,11.0,4.49357E-14,0.1,0,0.01
RungeKutta4,111,11.1,2.86594E-14,0.1,0,0.01
RungeKutta4,112,11.2,1.82786E-14,0.1,0,0.01
RungeKutta4,113,11.3,1.16579E-14,0.1,0,0.01
RungeKutta4,114,11.4,7.43527E-15,0.1,0,0.01
RungeKutta4,115,11.5,4.74212E-15,0.1,0,0.01
RungeKutta4,116,11.6,3.02447E-15,0.1,0,0.01
RungeKutta4,117,11.7,1.92897E-15,0.1,0,0.01
RungeKutta4,118,11.8,1.23027E-15,0.1,0,0.01
RungeKutta4,119,11.9,7.8465E-16,0.1,0,0.01
RungeKutta4,120,12.0,2.13683E-8,0.1,0,0.01
RungeKutta4,121,12.1,1.58254E-7,0.1,0,0.01
