method,step,t,y,step_size,difference,tolerance
RungeKutta4,0,0.0,0,0.1,0,0.01
RungeKutta4,1,0.1,0.000968005,0.1,0,0.01
RungeKutta4,2,0.2,0.00227174,0.1,0,0.01
RungeKutta4,3,0.3,0.00426306,0.1,0,0.01
RungeKutta4,4,0.4,0.00747659,0.1,0,0.01
RungeKutta4,5,0.5,0.0127429,0.1,0,0.01
RungeKutta4,6,0.6,0.0213280,0.1,0,0.01
RungeKutta4,7,0.7,0.0350638,0.1,0,0.01
RungeKutta4,8,0.8,0.0563703,0.1,0,0.01
RungeKutta4,9,0.9,0.0879991,0.1,0,0.01
RungeKutta4,10,1.0,0.132366,0.1,0,0.01
RungeKutta4,11,1.1,0.190599,0.1,0,0.01
RungeKutta4,12,1.2,0.261819,0.1,0,0.01
RungeKutta4,13,1.3,0.343187,0.1,0,0.01
RungeKutta4,14,1.4,0.430688,0.1,0,0.01
RungeKutta4,15,1.5,0.520164,0.1,0,0.01
RungeKutta4,16,1.6,0.608064,0.1,0,0.01
RungeKutta4,17,1.7,0.691780,0.1,0,0.01
RungeKutta4,18,1.8,0.769643,0.1,0,0.01
RungeKutta4,19,1.9,0.840764,0.1,0,0.01
RungeKutta4,20,2.0,0.904814,0.1,0,0.01
RungeKutta4,21,2.1,0.961839,0.1,0,0.01
RungeKutta4,22,2.2,1.01211,0.1,0,0.01
RungeKutta4,23,2.3,1.05602,0.1,0,0.01
RungeKutta4,24,2.4,1.09401,0.1,0,0.01
RungeKutta4,25,2.5,1.12653,0.1,0,0.01
RungeKutta4,26,2.6,1.15402,0.1,0,0.01
RungeKutta4,27,2.7,1.17688,0.1,0,0.01
RungeKutta4,28,2.8,1.19547,0.1,0,0.01
RungeKutta4,29,2.9,1.21013,0.1,0,0.01
RungeKutta4,30,3.0,1.22115,0.1,0,0.01
RungeKutta4,31,3.1,1.22880,0.1,0,0.01
RungeKutta4,32,3.2,1.23330,0.1,0,0.01
RungeKutta4,33,3.3,1.23487,0.1,0,0.01
RungeKutta4,34,3.4,1.23369,0.1,0,0.01
RungeKutta4,35,3.5,1.22993,0.1,0,0.01
RungeKutta4,36,3.6,1.22374,0.1,0,0.01
RungeKutta4,37,3.7,1.21527,0.1,0,0.01
RungeKutta4,38,3.8,1.20464,0.1,0,0.01
RungeKutta4,39,3.9,1.19197,0.1,0,0.01
RungeKutta4,40,4.0,1.17737,0.1,0,0.01
RungeKutta4,41,4.1,1.16096,0.1,0,0.01
RungeKutta4,42,4.2,1.14283,0.1,0,0.01
RungeKutta4,43,4.3,1.12309,0.1,0,0.01
RungeKutta4,44,4.4,1.10183,0.1,0,0.01
RungeKutta4,45,4.5,1.07915,0.1,0,0.01
RungeKutta4,46,4.6,1.05514,0.1,0,0.01
RungeKutta4,47,4.7,1.02989,0.1,0,0.01
RungeKutta4,48,4.8,1.00350,0.1,0,0.01
RungeKutta4,49,4.9,0.976064,0.1,0,0.01
RungeKutta4,50,5.0,0.947671,0.1,0,0.01
RungeKutta4,51,5.1,0.918414,0.1,0,0.01
RungeKutta4,52,5.2,0.888389,0.1,0,0.01
RungeKutta4,53,5.3,0.857687,0.1,0,0.01
RungeKutta4,54,5.4,0.826402,0.1,0,0.01
RungeKutta4,55,5.5,0.794628,0.1,0,0.01
RungeKutta4,56,5.6,0.762459,0.1,0,0.01
RungeKutta4,57,5.7,0.729989,0.1,0,0.01
RungeKutta4,58,5.8,0.697314,0.1,0,0.01
RungeKutta4,59,5.9,0.664524,0.1,0,0.01
RungeKutta4,60,6.0,0.631716,0.1,0,0.01
RungeKutta4,61,6.1,0.598981,0.1,0,0.01
RungeKutta4,62,6.2,0.566412,0.1,0,0.01
RungeKutta4,63,6.3,0.534100,0.1,0,0.01
RungeKutta4,64,6.4,0.502136,0.1,0,0.01
RungeKutta4,65,6.5,0.470604,0.1,0,0.01
RungeKutta4,66,6.6,0.439591,0.1,0,0.01
RungeKutta4,67,6.7,0.409178,0.1,0,0.01
RungeKutta4,68,6.8,0.379443,0.1,0,0.01
RungeKutta4,69,6.9,0.350457,0.1,0,0.01
RungeKutta4,70,7.0,0.322286,0.1,0,0.01
RungeKutta4,71,7.1,0.294985,0.1,0,0.01
RungeKutta4,72,7.2,0.268598,0.1,0,0.01
RungeKutta4,73,7.3,0.243152,0.1,0,0.01
RungeKutta4,74,7.4,0.218654,0.1,0,0.01
RungeKutta4,75,7.5,0.195087,0.1,0,0.01
RungeKutta4,76,7.6,0.172407,0.1,0,0.01
RungeKutta4,77,7.7,0.150549,0.1,0,0.01
RungeKutta4,78,7.8,0.129447,0.1,0,0.01
RungeKutta4,79,7.9,0.109082,0.1,0,0.01
RungeKutta4,80,8.0,0.0895588,0.1,0,0.01
RungeKutta4,81,8.1,0.0711918,0.1,0,0.01
RungeKutta4,82,8.2,0.0545206,0.1,0,0.01
RungeKutta4,83,8.3,0.0401677,0.1,0,0.01
RungeKutta4,84,8.4,0.0285673,0.1,0,0.01
RungeKutta4,85,8.5,0.0197630,0.1,0,0.01
RungeKutta4,86,8.6,0.0134262,0.1,0,0.01
RungeKutta4,87,8.7,0.00903752,0.1,0,0.01
RungeKutta4,88,8.8,0.00606945,0.1,0,0.01
RungeKutta4,89,8.9,0.00408537,0.1,0,0.01
RungeKutta4,90,9.0,0.00276288,0.1,0,0.01
RungeKutta4,91,9.1,0.00187897,0.1,0,0.01
RungeKutta4,92,9.2,0.00128477,0.1,0,0.01
RungeKutta4,93,9.3,0.00088253,0.1,0,0.01
RungeKutta4,94,9.4,0.000608353,0.1,0,0.01
RungeKutta4,95,9.5,0.000420336,0.1,0,0.01
RungeKutta4,96,9.6,0.000290784,0.1,0,0.01
RungeKutta4,97,9.7,0.000201213,0.1,0,0.01
RungeKutta4,98,9.8,0.000139154,0.1,0,0.01
RungeKutta4,99,9.9,0.0000961185,0.1,0,0.01
RungeKutta4,100,10.0,0.0000662782,0.1,0,0.01
RungeKutta4,101,10.1,0.0000456060,0.1,0,0.01
RungeKutta4,102,10.2,0.0000313074,0.1,0,0.01
RungeKutta4,103,10.3,0.0000214371,0.1,0,0.01
RungeKutta4,104,10.4,0.0000146397,0.1,0,0.01
RungeKutta4,105,10.5,0.00000997058,0.1,0,0.01
RungeKutta4,106,10.6,0.00000677215,0.1,0,0.01
RungeKutta4,107,10.7,0.00000458732,0.1,0,0.01
RungeKutta4,108,10.8,0.00000309909,0.1,0,0.01
RungeKutta4,109,10.9,0.00000208823,0.1,0,0.01
RungeKutta4,110,11.0,0.00000140353,0.1,0,0.01
RungeKutta4,111,11.1,9.41017E-7,0.1,0,0.01
RungeKutta4,112,11.2,6.29424E-7,0.1,0,0.01
RungeKutta4,113,11.3,4.20046E-7,0.1,0,0.01
RungeKutta4,114,11.4,2.79702E-7,0.1,0,0.01
RungeKutta4,115,11.5,1.85856E-7,0.1,0,0.01
RungeKutta4,116,11.6,1.23248E-7,0.1,0,0.01
RungeKutta4,117,11.7,8.1572E-8,0.1,0,0.01
RungeKutta4,118,11.8,5.38885E-8,0.1,0,0.01
RungeKutta4,119,11.9,3.55370E-8,0.1,0,0.01
RungeKutta4,120,12.0,0.000148185,0.1,0,0.01
RungeKutta4,121,12.1,0.00106275,0.1,0,0.01
