TIMESTAMP,OBSERVED,GROWTH,DECAY,OOS_DECAY,SEASON_START,SEASON_END,SHARPNESS,FORCING_PEAK,SCORE,WRAPS_YEAR
2026-05-05 17:35:20,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.06,9.69,3.557,8.55,0.08114400457607083687499619446,
2026-05-05 17:35:21,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.85,9.72,2.673,9.11,0.1118958918601155219872628241,
2026-05-05 17:35:21,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.24,9.47,7.884,9.24,0.1190973543413319535904553641,
2026-05-05 17:35:21,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.54,10.93,4.931,7.67,0.1675318627453339653049051519,
2026-05-05 17:35:22,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.49,10.72,5.613,8.44,0.1799218139472452080815635726,
2026-05-05 17:35:22,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.81,10.68,2.916,8.17,0.1452741784865740123329380463,
2026-05-05 17:35:22,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.62,9.02,7.96,8.09,0.1191109345642944496716545243,
2026-05-05 17:35:22,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.16,10.58,3.881,6.52,0.1335224775069679532001719779,
2026-05-05 17:35:23,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.31,9.58,2.656,7.69,0.1027701706236724382806518518,
2026-05-05 17:35:23,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.7,10.9,7.243,7.14,0.2032356187756989744231031927,
2026-05-05 17:35:23,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.72,10.3,4.327,8.6,0.1336524260479021613965529026,
2026-05-05 17:35:23,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.12,9.54,6.549,8.64,0.09840715514690100930386642191,
2026-05-05 17:35:24,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.97,10.99,4.815,9.01,0.2279978316131182862526199812,
2026-05-05 17:35:24,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.57,10.57,3.295,8.8,0.1646528648764542525615750369,
2026-05-05 17:35:24,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.02,10.81,7.662,7.8,0.1630056677257819120290587068,
2026-05-05 17:35:25,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.26,10.04,2.059,7.42,0.1165002781544700626220203728,
2026-05-05 17:35:25,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.94,10.87,4.898,9.02,0.2208850135396221525516413925,
2026-05-05 17:35:25,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.87,9.29,6.642,6.56,0.1637774312646389916219007981,
2026-05-05 17:35:25,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.43,9.67,7.128,8.22,0.09723406081681113056514321958,
2026-05-05 17:35:26,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.68,9.68,4.201,6.54,0.1178599297037436585838924912,
2026-05-05 17:35:26,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.11,10.36,7.852,6.59,0.1351655714812736402389075982,
2026-05-05 17:35:26,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.65,9.66,4.861,7.62,0.1220263554993799016448440512,
2026-05-05 17:35:27,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.16,10.21,3.268,6.7,0.1275978406977103563302584146,
2026-05-05 17:35:27,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.74,9.69,2.207,6.64,0.1119138799615560259642095278,
2026-05-05 17:35:27,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.96,10.49,7.055,9.42,0.1768824054262960381150999236,
2026-05-05 17:35:27,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.12,10.94,3.484,7.08,0.1682901329950233692875040683,
2026-05-05 17:35:28,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.38,9.41,5.625,8.58,0.09200748926514385890387182553,
2026-05-05 17:35:28,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.32,10.01,7.38,8.75,0.1240067490132268411244952262,
2026-05-05 17:35:28,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.31,10.32,7.091,7.32,0.1356774736174464260771762243,
2026-05-05 17:35:29,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.84,9.65,2.226,7.06,0.1131390372774632846798065344,
2026-05-05 17:35:29,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.95,10.31,7.181,6.81,0.1350171660417347032483080494,
2026-05-05 17:35:29,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.76,10.32,2.244,6.89,0.1217150185274396536272385394,
2026-05-05 17:35:29,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.09,10.31,5.952,8.15,0.1148248530841091939103250079,
2026-05-05 17:35:30,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.26,10.03,7.91,6.6,0.1336375947445095964658725962,
2026-05-05 17:35:30,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.01,9.5,5.738,7.71,0.1081886115528238302672940881,
2026-05-05 17:35:30,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.34,10.19,4.762,7.03,0.1502128877002169800901676294,
2026-05-05 17:35:30,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.56,10.87,3.307,7.34,0.1532715286670454923963862296,
2026-05-05 17:35:31,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.77,10.0,2.27,9.18,0.1163821939161217783579037038,
2026-05-05 17:35:31,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.79,9.01,5.492,8.79,0.08590763253225172846699223560,
2026-05-05 17:35:31,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.1,10.82,3.903,6.93,0.1816728268420608544330640347,
2026-05-05 17:35:32,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.8,10.2,7.059,7.83,0.1478533112502338992914083507,
2026-05-05 17:35:32,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.29,9.91,3.03,7.29,0.1210988752291047330479833145,
2026-05-05 17:35:32,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.55,9.11,5.615,8.94,0.1114093691638164462261696875,
2026-05-05 17:35:32,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.13,10.87,3.307,6.84,0.1795708970537809779516197366,
2026-05-05 17:35:33,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.26,9.85,3.966,8.62,0.09525913507449611641074558892,
2026-05-05 17:35:33,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.67,9.93,5.911,7.95,0.1023497108397592712118517048,
2026-05-05 17:35:33,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.77,9.58,3.753,8.96,0.07910360217300277607021226852,
2026-05-05 17:35:34,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.78,10.54,7.428,7.82,0.1283543527024049633277365294,
2026-05-05 17:35:34,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.14,9.81,7.781,6.88,0.1295318365341619614500369695,
2026-05-05 17:35:34,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.18,9.18,3.785,8.08,0.09800176100360418018305197047,
2026-05-05 17:35:34,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.64,9.47,4.853,6.77,0.1420201146587796498526843098,
2026-05-05 17:35:35,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.23,10.66,3.42,7.34,0.1389177675494583378557739296,
2026-05-05 17:35:35,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.75,9.46,2.332,7.56,0.1046328773133330115350776759,
2026-05-05 17:35:35,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.95,9.68,5.341,9.5,0.1136966070898129058102462528,
2026-05-05 17:35:36,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.55,9.81,4.998,8.01,0.093756804402513470175988982,
2026-05-05 17:35:36,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.13,9.39,6.209,9.35,0.1130781089570289404547885634,
2026-05-05 17:35:36,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.08,10.78,2.282,7.34,0.1758315063429124378336048240,
2026-05-05 17:35:36,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.89,9.8,5.734,9.03,0.09302980095869068693778475225,
2026-05-05 17:35:37,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.93,9.87,3.587,8.84,0.1212143962145673586124666631,
2026-05-05 17:35:37,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.45,10.64,4.852,6.9,0.1458021798739903007955789437,
2026-05-05 17:35:37,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.85,9.41,3.371,7.42,0.1259580400921767951636200871,
2026-05-05 17:35:38,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.25,9.77,4.434,8.93,0.1124352962419680346989453700,
2026-05-05 17:35:38,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.87,10.97,6.768,8.85,0.2015097865221609780601764236,
2026-05-05 17:35:38,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.79,9.18,2.234,7.51,0.1309437360279400255566805589,
2026-05-05 17:35:38,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.45,9.63,7.95,6.55,0.1623669808683615628951604658,
2026-05-05 17:35:39,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.31,9.83,5.214,9.2,0.09328238223102918829632135825,
2026-05-05 17:35:39,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.81,9.04,3.083,8.15,0.1185578918385998514718445463,
2026-05-05 17:35:39,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.96,9.3,7.231,7.83,0.1314579089005234658132064688,
2026-05-05 17:35:39,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.35,10.18,7.037,9.03,0.1554933727950666632587357113,
2026-05-05 17:35:40,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.05,10.12,5.651,7.14,0.1503335897913200886699699138,
2026-05-05 17:35:40,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.67,9.7,4.735,8.21,0.1179927675770877894461925391,
2026-05-05 17:35:40,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.03,9.54,7.287,6.96,0.1397443488801846239097708598,
2026-05-05 17:35:41,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.25,9.93,7.691,9.18,0.1445326596566812002483250726,
2026-05-05 17:35:41,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.22,10.37,3.649,7.77,0.1184719400707510790900912817,
2026-05-05 17:35:41,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.08,10.11,5.525,8.28,0.1053965160799097685111176042,
2026-05-05 17:35:41,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.87,9.01,4.951,8.72,0.1175472187196084386022291246,
2026-05-05 17:35:42,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.46,10.53,6.415,8.11,0.1269144175986460859329847962,
2026-05-05 17:35:42,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.58,10.9,6.666,7.47,0.1667362026632687438022320943,
2026-05-05 17:35:42,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.08,10.48,6.641,6.96,0.1581892511826099212150421658,
2026-05-05 17:35:42,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.37,10.06,6.104,7.91,0.1063517779959754709693744824,
2026-05-05 17:35:43,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.17,9.29,7.895,8.47,0.09263477400930187606966163125,
2026-05-05 17:35:43,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.61,10.56,3.83,7.67,0.1508753881901031345567597125,
2026-05-05 17:35:43,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.94,10.11,3.352,7.0,0.1258923923804479293658110233,
2026-05-05 17:35:44,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.49,10.27,6.961,9.08,0.1607877558758888500728721501,
2026-05-05 17:35:44,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.67,10.82,3.182,8.16,0.1820580845385758320179892800,
2026-05-05 17:35:44,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.03,9.05,6.823,7.6,0.09876155332513301629025723884,
2026-05-05 17:35:44,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.2,9.64,5.939,9.32,0.1072527669361997910628748656,
2026-05-05 17:35:45,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.46,9.58,3.381,8.2,0.07903950930354935811794107408,
2026-05-05 17:35:45,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.28,10.57,5.847,8.26,0.1357395942728562514834894807,
2026-05-05 17:35:45,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,5.0,9.9,7.429,8.42,0.1348282993442863102144135161,
2026-05-05 17:35:45,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.11,9.05,7.215,7.21,0.1271298544791601984147437267,
2026-05-05 17:35:46,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,3.48,9.91,5.964,6.59,0.1458502135736080777052537399,
2026-05-05 17:35:46,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.12,10.07,6.009,8.27,0.1104534067629267170545786967,
2026-05-05 17:35:46,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.29,9.69,2.451,8.04,0.08817207956719672902592744442,
2026-05-05 17:35:47,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.74,10.83,3.991,6.74,0.1665504908561101382813197248,
2026-05-05 17:35:47,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.65,10.05,4.077,6.97,0.1333929021050238355657735425,
2026-05-05 17:35:47,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.49,9.88,7.526,8.15,0.1312726783779133674077050726,
2026-05-05 17:35:47,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.95,9.22,5.428,7.07,0.1583908043420112290546624234,
2026-05-05 17:35:48,speckled_wood_butterfly_observed.csv,2.0,1.5,3.0,4.03,10.76,3.025,7.86,0.1492994668223393577292213824,
